STD_YEAR,STD_QT,DIST_CODE,AGE_ORD,AGE_GRP,POP_CNT
2019,1,11110,5,20~24세,14557
2019,1,11110,6,25~29세,14007
2019,1,11110,7,30~34세,11099
2019,1,11110,8,35~39세,11535
2019,1,11110,9,40~44세,10720
2019,1,11110,10,45~49세,13986
2019,1,11110,11,50~54세,13344
2019,1,11110,12,55~59세,13607
2019,1,11110,13,60~64세,11430
2019,1,11110,14,65~69세,7801
2019,1,11110,15,70~74세,6689
2019,1,11110,16,75~79세,5917
2019,1,11110,17,80~84세,3625
2019,1,11110,18,85~89세,1735
2019,1,11110,19,90~94세,698
2019,1,11110,20,95~99세,281
2019,1,11110,21,100세 이상,235
2019,1,11140,1,0~4세,4103
2019,1,11140,2,5~9세,3936
2019,1,11140,3,10~14세,3427
2019,1,11140,4,15~19세,4680
2019,1,11140,5,20~24세,9823
2019,1,11140,6,25~29세,11784
2019,1,11140,7,30~34세,11074
2019,1,11140,8,35~39세,11445
2019,1,11140,9,40~44세,9403
2019,1,11140,10,45~49세,10804
2019,1,11140,11,50~54세,10913
2019,1,11140,12,55~59세,11739
2019,1,11140,13,60~64세,10284
2019,1,11140,14,65~69세,6873
2019,1,11140,15,70~74세,5521
2019,1,11140,16,75~79세,4741
2019,1,11140,17,80~84세,2898
2019,1,11140,18,85~89세,1454
2019,1,11140,19,90~94세,556
2019,1,11140,20,95~99세,198
2019,1,11140,21,100세 이상,180
2019,1,11170,1,0~4세,7578
2019,1,11170,2,5~9세,8239
2019,1,11170,3,10~14세,8117
2019,1,11170,4,15~19세,9970
2019,1,11170,5,20~24세,15373
2019,1,11170,6,25~29세,20386
2019,1,11170,7,30~34세,20462
2019,1,11170,8,35~39세,21876
2019,1,11170,9,40~44세,18500
2019,1,11170,10,45~49세,21589
2019,1,11170,11,50~54세,19270
2019,1,11170,12,55~59세,19237
2019,1,11170,13,60~64세,16493
2019,1,11170,14,65~69세,11123
2019,1,11170,15,70~74세,9159
2019,1,11170,16,75~79세,8021
2019,1,11170,17,80~84세,5384
2019,1,11170,18,85~89세,2574
2019,1,11170,19,90~94세,1050
2019,1,11170,20,95~99세,397
2019,1,11170,21,100세 이상,341
2019,1,11200,1,0~4세,11957
2019,1,11200,2,5~9세,10926
2019,1,11200,3,10~14세,10047
2019,1,11200,4,15~19세,13099
2019,1,11200,5,20~24세,23053
2019,1,11200,6,25~29세,26886
2019,1,11200,7,30~34세,25727
2019,1,11200,8,35~39세,28295
2019,1,11200,9,40~44세,23294
2019,1,11200,10,45~49세,26377
2019,1,11200,11,50~54세,25162
2019,1,11200,12,55~59세,25448
2019,1,11200,13,60~64세,21261
2019,1,11200,14,65~69세,13845
2019,1,11200,15,70~74세,11119
2019,1,11200,16,75~79세,9082
2019,1,11200,17,80~84세,5431
2019,1,11200,18,85~89세,2307
2019,1,11200,19,90~94세,803
2019,1,11200,20,95~99세,254
2019,1,11200,21,100세 이상,235
2019,1,11215,1,0~4세,11161
2019,1,11215,2,5~9세,12333
2019,1,11215,3,10~14세,12861
2019,1,11215,4,15~19세,16701
2019,1,11215,5,20~24세,30430
2019,1,11215,6,25~29세,36799
2019,1,11215,7,30~34세,31377
2019,1,11215,8,35~39세,31004
2019,1,11215,9,40~44세,26504
2019,1,11215,10,45~49세,31132
2019,1,11215,11,50~54세,29614
2019,1,11215,12,55~59세,29952
2019,1,11215,13,60~64세,24502
2019,1,11215,14,65~69세,15573
2019,1,11215,15,70~74세,12246
2019,1,11215,16,75~79세,9333
2019,1,11215,17,80~84세,5431
2019,1,11215,18,85~89세,2374
2019,1,11215,19,90~94세,865
2019,1,11215,20,95~99세,273
2019,1,11215,21,100세 이상,193
2019,1,11230,1,0~4세,11056
2019,1,11230,2,5~9세,11852
2019,1,11230,3,10~14세,11467
2019,1,11230,4,15~19세,15672
2019,1,11230,5,20~24세,32777
2019,1,11230,6,25~29세,31743
2019,1,11230,7,30~34세,25608
2019,1,11230,8,35~39세,28563
2019,1,11230,9,40~44세,25278
2019,1,11230,10,45~49세,29066
2019,1,11230,11,50~54세,27849
2019,1,11230,12,55~59세,28795
2019,1,11230,13,60~64세,25966
2019,1,11230,14,65~69세,18073
2019,1,11230,15,70~74세,15150
2019,1,11230,16,75~79세,12444
2019,1,11230,17,80~84세,7164
2019,1,11230,18,85~89세,3032
2019,1,11230,19,90~94세,1075
2019,1,11230,20,95~99세,373
2019,1,11230,21,100세 이상,259
2019,1,11260,1,0~4세,12630
2019,1,11260,2,5~9세,13494
2019,1,11260,3,10~14세,13002
2019,1,11260,4,15~19세,17278
2019,1,11260,5,20~24세,26368
2019,1,11260,6,25~29세,31997
2019,1,11260,7,30~34세,29693
2019,1,11260,8,35~39세,33004
2019,1,11260,9,40~44세,27809
2019,1,11260,10,45~49세,34013
2019,1,11260,11,50~54세,35312
2019,1,11260,12,55~59세,37777
2019,1,11260,13,60~64세,32045
2019,1,11260,14,65~69세,21417
2019,1,11260,15,70~74세,16782
2019,1,11260,16,75~79세,12859
2019,1,11260,17,80~84세,7131
2019,1,11260,18,85~89세,2987
2019,1,11260,19,90~94세,1114
2019,1,11260,20,95~99세,320
2019,1,11260,21,100세 이상,179
2019,1,11290,1,0~4세,14053
2019,1,11290,2,5~9세,17426
2019,1,11290,3,10~14세,17980
2019,1,11290,4,15~19세,22768
2019,1,11290,5,20~24세,36435
2019,1,11290,6,25~29세,34839
2019,1,11290,7,30~34세,29221
2019,1,11290,8,35~39세,34470
2019,1,11290,9,40~44세,33337
2019,1,11290,10,45~49세,40690
2019,1,11290,11,50~54세,35282
2019,1,11290,12,55~59세,34614
2019,1,11290,13,60~64세,30294
2019,1,11290,14,65~69세,21264
2019,1,11290,15,70~74세,17725
2019,1,11290,16,75~79세,14928
2019,1,11290,17,80~84세,8873
2019,1,11290,18,85~89세,3716
2019,1,11290,19,90~94세,1356
2019,1,11290,20,95~99세,410
2019,1,11290,21,100세 이상,340
2019,1,11305,1,0~4세,8339
2019,1,11305,2,5~9세,10125
2019,1,11305,3,10~14세,10633
2019,1,11305,4,15~19세,14329
2019,1,11305,5,20~24세,21435
2019,1,11305,6,25~29세,23366
2019,1,11305,7,30~34세,19827
2019,1,11305,8,35~39세,23686
2019,1,11305,9,40~44세,22558
2019,1,11305,10,45~49세,28060
2019,1,11305,11,50~54세,26814
2019,1,11305,12,55~59세,28040
2019,1,11305,13,60~64세,25081
2019,1,11305,14,65~69세,18308
2019,1,11305,15,70~74세,15929
2019,1,11305,16,75~79세,13132
2019,1,11305,17,80~84세,7148
2019,1,11305,18,85~89세,2772
2019,1,11305,19,90~94세,1019
2019,1,11305,20,95~99세,321
2019,1,11305,21,100세 이상,229
2019,1,11320,1,0~4세,9939
2019,1,11320,2,5~9세,11843
2019,1,11320,3,10~14세,12421
2019,1,11320,4,15~19세,16799
2019,1,11320,5,20~24세,22744
2019,1,11320,6,25~29세,23697
2019,1,11320,7,30~34세,20686
2019,1,11320,8,35~39세,24777
2019,1,11320,9,40~44세,23282
2019,1,11320,10,45~49세,29688
2019,1,11320,11,50~54세,29065
2019,1,11320,12,55~59세,30715
2019,1,11320,13,60~64세,27691
2019,1,11320,14,65~69세,18226
2019,1,11320,15,70~74세,14513
2019,1,11320,16,75~79세,12083
2019,1,11320,17,80~84세,6974
2019,1,11320,18,85~89세,3294
2019,1,11320,19,90~94세,1174
2019,1,11320,20,95~99세,332
2019,1,11320,21,100세 이상,146
2019,1,11350,1,0~4세,16640
2019,1,11350,2,5~9세,20920
2019,1,11350,3,10~14세,25610
2019,1,11350,4,15~19세,34301
2019,1,11350,5,20~24세,41783
2019,1,11350,6,25~29세,36139
2019,1,11350,7,30~34세,31716
2019,1,11350,8,35~39세,39345
2019,1,11350,9,40~44세,40596
2019,1,11350,10,45~49세,52497
2019,1,11350,11,50~54세,46058
2019,1,11350,12,55~59세,43915
2019,1,11350,13,60~64세,37796
2019,1,11350,14,65~69세,25302
2019,1,11350,15,70~74세,19571
2019,1,11350,16,75~79세,16041
2019,1,11350,17,80~84세,10109
2019,1,11350,18,85~89세,4765
2019,1,11350,19,90~94세,1644
2019,1,11350,20,95~99세,482
2019,1,11350,21,100세 이상,256
2019,1,11380,1,0~4세,15480
2019,1,11380,2,5~9세,17865
2019,1,11380,3,10~14세,18638
2019,1,11380,4,15~19세,23929
2019,1,11380,5,20~24세,31115
2019,1,11380,6,25~29세,35559
2019,1,11380,7,30~34세,32815
2019,1,11380,8,35~39세,40017
2019,1,11380,9,40~44세,36941
2019,1,11380,10,45~49세,43675
2019,1,11380,11,50~54세,39161
2019,1,11380,12,55~59세,39945
2019,1,11380,13,60~64세,35167
2019,1,11380,14,65~69세,24759
2019,1,11380,15,70~74세,20737
2019,1,11380,16,75~79세,16862
2019,1,11380,17,80~84세,9793
2019,1,11380,18,85~89세,3993
2019,1,11380,19,90~94세,1451
2019,1,11380,20,95~99세,425
2019,1,11380,21,100세 이상,386
2019,1,11410,1,0~4세,10168
2019,1,11410,2,5~9세,11208
2019,1,11410,3,10~14세,11159
2019,1,11410,4,15~19세,15028
2019,1,11410,5,20~24세,27458
2019,1,11410,6,25~29세,28478
2019,1,11410,7,30~34세,22549
2019,1,11410,8,35~39세,24873
2019,1,11410,9,40~44세,22757
2019,1,11410,10,45~49세,27522
2019,1,11410,11,50~54세,25414
2019,1,11410,12,55~59세,25182
2019,1,11410,13,60~64세,21723
2019,1,11410,14,65~69세,14947
2019,1,11410,15,70~74세,13027
2019,1,11410,16,75~79세,11351
2019,1,11410,17,80~84세,7110
2019,1,11410,18,85~89세,2959
2019,1,11410,19,90~94세,1085
2019,1,11410,20,95~99세,350
2019,1,11410,21,100세 이상,256
2019,1,11440,1,0~4세,13585
2019,1,11440,2,5~9세,13986
2019,1,11440,3,10~14세,14398
2019,1,11440,4,15~19세,16788
2019,1,11440,5,20~24세,28705
2019,1,11440,6,25~29세,36651
2019,1,11440,7,30~34세,33501
2019,1,11440,8,35~39세,35182
2019,1,11440,9,40~44세,30836
2019,1,11440,10,45~49세,33886
2019,1,11440,11,50~54세,28344
2019,1,11440,12,55~59세,26929
2019,1,11440,13,60~64세,22487
2019,1,11440,14,65~69세,15237
2019,1,11440,15,70~74세,13204
2019,1,11440,16,75~79세,11124
2019,1,11440,17,80~84세,6865
2019,1,11440,18,85~89세,3140
2019,1,11440,19,90~94세,1059
2019,1,11440,20,95~99세,360
2019,1,11440,21,100세 이상,304
2019,1,11470,1,0~4세,14384
2019,1,11470,2,5~9세,20307
2019,1,11470,3,10~14세,24882
2019,1,11470,4,15~19세,29389
2019,1,11470,5,20~24세,31439
2019,1,11470,6,25~29세,30725
2019,1,11470,7,30~34세,27909
2019,1,11470,8,35~39세,35053
2019,1,11470,9,40~44세,36870
2019,1,11470,10,45~49세,46079
2019,1,11470,11,50~54세,40872
2019,1,11470,12,55~59세,38122
2019,1,11470,13,60~64세,31661
2019,1,11470,14,65~69세,21161
2019,1,11470,15,70~74세,15345
2019,1,11470,16,75~79세,10902
2019,1,11470,17,80~84세,6595
2019,1,11470,18,85~89세,3240
2019,1,11470,19,90~94세,1179
2019,1,11470,20,95~99세,346
2019,1,11470,21,100세 이상,162
2019,1,11500,1,0~4세,22504
2019,1,11500,2,5~9세,23710
2019,1,11500,3,10~14세,22187
2019,1,11500,4,15~19세,26881
2019,1,11500,5,20~24세,37238
2019,1,11500,6,25~29세,51262
2019,1,11500,7,30~34세,51160
2019,1,11500,8,35~39세,56241
2019,1,11500,9,40~44세,46368
2019,1,11500,10,45~49세,49102
2019,1,11500,11,50~54세,44105
2019,1,11500,12,55~59세,48230
2019,1,11500,13,60~64세,42995
2019,1,11500,14,65~69세,28903
2019,1,11500,15,70~74세,21361
2019,1,11500,16,75~79세,14949
2019,1,11500,17,80~84세,8873
2019,1,11500,18,85~89세,4423
2019,1,11500,19,90~94세,1722
2019,1,11500,20,95~99세,458
2019,1,11500,21,100세 이상,214
2019,1,11530,1,0~4세,15778
2019,1,11530,2,5~9세,17084
2019,1,11530,3,10~14세,15214
2019,1,11530,4,15~19세,17912
2019,1,11530,5,20~24세,25602
2019,1,11530,6,25~29세,32460
2019,1,11530,7,30~34세,33334
2019,1,11530,8,35~39세,38312
2019,1,11530,9,40~44세,33781
2019,1,11530,10,45~49세,37684
2019,1,11530,11,50~54세,36443
2019,1,11530,12,55~59세,39482
2019,1,11530,13,60~64세,32786
2019,1,11530,14,65~69세,22277
2019,1,11530,15,70~74세,17032
2019,1,11530,16,75~79세,12345
2019,1,11530,17,80~84세,7080
2019,1,11530,18,85~89세,2844
2019,1,11530,19,90~94세,997
2019,1,11530,20,95~99세,286
2019,1,11530,21,100세 이상,156
2019,1,11545,1,0~4세,7876
2019,1,11545,2,5~9세,7898
2019,1,11545,3,10~14세,7378
2019,1,11545,4,15~19세,9689
2019,1,11545,5,20~24세,15698
2019,1,11545,6,25~29세,21532
2019,1,11545,7,30~34세,19790
2019,1,11545,8,35~39세,20072
2019,1,11545,9,40~44세,17441
2019,1,11545,10,45~49세,21995
2019,1,11545,11,50~54세,23643
2019,1,11545,12,55~59세,25559
2019,1,11545,13,60~64세,19372
2019,1,11545,14,65~69세,12721
2019,1,11545,15,70~74세,9720
2019,1,11545,16,75~79세,7356
2019,1,11545,17,80~84세,3890
2019,1,11545,18,85~89세,1699
2019,1,11545,19,90~94세,576
2019,1,11545,20,95~99세,183
2019,1,11545,21,100세 이상,156
2019,1,11560,1,0~4세,14671
2019,1,11560,2,5~9세,13550
2019,1,11560,3,10~14세,11993
2019,1,11560,4,15~19세,14806
2019,1,11560,5,20~24세,23183
2019,1,11560,6,25~29세,35563
2019,1,11560,7,30~34세,36733
2019,1,11560,8,35~39세,35963
2019,1,11560,9,40~44세,29539
2019,1,11560,10,45~49세,34157
2019,1,11560,11,50~54세,33497
2019,1,11560,12,55~59세,35903
2019,1,11560,13,60~64세,28535
2019,1,11560,14,65~69세,18597
2019,1,11560,15,70~74세,14724
2019,1,11560,16,75~79세,11418
2019,1,11560,17,80~84세,7019
2019,1,11560,18,85~89세,3012
2019,1,11560,19,90~94세,1105
2019,1,11560,20,95~99세,325
2019,1,11560,21,100세 이상,263
2019,1,11590,1,0~4세,13594
2019,1,11590,2,5~9세,14395
2019,1,11590,3,10~14세,13634
2019,1,11590,4,15~19세,17473
2019,1,11590,5,20~24세,32206
2019,1,11590,6,25~29세,38954
2019,1,11590,7,30~34세,33240
2019,1,11590,8,35~39세,34554
2019,1,11590,9,40~44세,29967
2019,1,11590,10,45~49세,33030
2019,1,11590,11,50~54세,30638
2019,1,11590,12,55~59세,32247
2019,1,11590,13,60~64세,27637
2019,1,11590,14,65~69세,19533
2019,1,11590,15,70~74세,16092
2019,1,11590,16,75~79세,12474
2019,1,11590,17,80~84세,7270
2019,1,11590,18,85~89세,3221
2019,1,11590,19,90~94세,1249
2019,1,11590,20,95~99세,348
2019,1,11590,21,100세 이상,275
2019,1,11620,1,0~4세,13285
2019,1,11620,2,5~9세,13982
2019,1,11620,3,10~14세,13883
2019,1,11620,4,15~19세,18895
2019,1,11620,5,20~24세,42294
2019,1,11620,6,25~29세,67548
2019,1,11620,7,30~34세,50065
2019,1,11620,8,35~39세,43854
2019,1,11620,9,40~44세,35356
2019,1,11620,10,45~49세,39688
2019,1,11620,11,50~54세,36621
2019,1,11620,12,55~59세,38762
2019,1,11620,13,60~64세,33407
2019,1,11620,14,65~69세,24503
2019,1,11620,15,70~74세,20086
2019,1,11620,16,75~79세,15345
2019,1,11620,17,80~84세,8011
2019,1,11620,18,85~89세,3241
2019,1,11620,19,90~94세,1175
2019,1,11620,20,95~99세,341
2019,1,11620,21,100세 이상,303
2019,1,11650,1,0~4세,15625
2019,1,11650,2,5~9세,21762
2019,1,11650,3,10~14세,22624
2019,1,11650,4,15~19세,24022
2019,1,11650,5,20~24세,26313
2019,1,11650,6,25~29세,31353
2019,1,11650,7,30~34세,31546
2019,1,11650,8,35~39세,38144
2019,1,11650,9,40~44세,37862
2019,1,11650,10,45~49세,42615
2019,1,11650,11,50~54세,33219
2019,1,11650,12,55~59세,29759
2019,1,11650,13,60~64세,26797
2019,1,11650,14,65~69세,19064
2019,1,11650,15,70~74세,15378
2019,1,11650,16,75~79세,10291
2019,1,11650,17,80~84세,5941
2019,1,11650,18,85~89세,2810
2019,1,11650,19,90~94세,1275
2019,1,11650,20,95~99세,419
2019,1,11650,21,100세 이상,188
2019,1,11680,1,0~4세,16081
2019,1,11680,2,5~9세,23296
2019,1,11680,3,10~14세,27774
2019,1,11680,4,15~19세,32803
2019,1,11680,5,20~24세,34983
2019,1,11680,6,25~29세,42191
2019,1,11680,7,30~34세,41119
2019,1,11680,8,35~39세,47439
2019,1,11680,9,40~44세,46480
2019,1,11680,10,45~49세,54172
2019,1,11680,11,50~54세,42745
2019,1,11680,12,55~59세,36850
2019,1,11680,13,60~64세,32838
2019,1,11680,14,65~69세,23836
2019,1,11680,15,70~74세,18977
2019,1,11680,16,75~79세,12375
2019,1,11680,17,80~84세,7018
2019,1,11680,18,85~89세,3569
2019,1,11680,19,90~94세,1580
2019,1,11680,20,95~99세,493
2019,1,11680,21,100세 이상,256
2019,1,11710,1,0~4세,25963
2019,1,11710,2,5~9세,29372
2019,1,11710,3,10~14세,29222
2019,1,11710,4,15~19세,34526
2019,1,11710,5,20~24세,43347
2019,1,11710,6,25~29세,54057
2019,1,11710,7,30~34세,55713
2019,1,11710,8,35~39세,62268
2019,1,11710,9,40~44세,53768
2019,1,11710,10,45~49세,59207
2019,1,11710,11,50~54세,53405
2019,1,11710,12,55~59세,53796
2019,1,11710,13,60~64세,47225
2019,1,11710,14,65~69세,31371
2019,1,11710,15,70~74세,22293
2019,1,11710,16,75~79세,14519
2019,1,11710,17,80~84세,8504
2019,1,11710,18,85~89세,4302
2019,1,11710,19,90~94세,1731
2019,1,11710,20,95~99세,515
2019,1,11710,21,100세 이상,257
2019,1,11740,1,0~4세,14466
2019,1,11740,2,5~9세,16992
2019,1,11740,3,10~14세,17533
2019,1,11740,4,15~19세,21263
2019,1,11740,5,20~24세,26709
2019,1,11740,6,25~29세,31555
2019,1,11740,7,30~34세,30535
2019,1,11740,8,35~39세,36541
2019,1,11740,9,40~44세,32711
2019,1,11740,10,45~49세,36648
2019,1,11740,11,50~54세,34787
2019,1,11740,12,55~59세,37175
2019,1,11740,13,60~64세,32944
2019,1,11740,14,65~69세,22037
2019,1,11740,15,70~74세,16035
2019,1,11740,16,75~79세,10725
2019,1,11740,17,80~84세,6096
2019,1,11740,18,85~89세,3012
2019,1,11740,19,90~94세,1261
2019,1,11740,20,95~99세,362
2019,1,11740,21,100세 이상,214
2019,2,11110,1,0~4세,3841
2019,2,11110,2,5~9세,4824
2019,2,11110,3,10~14세,5349
2019,2,11110,4,15~19세,7444
2019,2,11110,5,20~24세,14542
2019,2,11110,6,25~29세,14003
2019,2,11110,7,30~34세,11173
2019,2,11110,8,35~39세,11294
2019,2,11110,9,40~44세,10583
2019,2,11110,10,45~49세,13868
2019,2,11110,11,50~54세,13293
2019,2,11110,12,55~59세,13601
2019,2,11110,13,60~64세,11443
2019,2,11110,14,65~69세,7875
2019,2,11110,15,70~74세,6691
2019,2,11110,16,75~79세,5925
2019,2,11110,17,80~84세,3687
2019,2,11110,18,85~89세,1755
2019,2,11110,19,90~94세,702
2019,2,11110,20,95~99세,276
2019,2,11110,21,100세 이상,244
2019,2,11140,1,0~4세,4083
2019,2,11140,2,5~9세,3962
2019,2,11140,3,10~14세,3366
2019,2,11140,4,15~19세,4699
2019,2,11140,5,20~24세,9811
2019,2,11140,6,25~29세,11975
2019,2,11140,7,30~34세,11166
2019,2,11140,8,35~39세,11389
2019,2,11140,9,40~44세,9394
2019,2,11140,10,45~49세,10780
2019,2,11140,11,50~54세,10949
2019,2,11140,12,55~59세,11680
2019,2,11140,13,60~64세,10273
2019,2,11140,14,65~69세,7002
2019,2,11140,15,70~74세,5570
2019,2,11140,16,75~79세,4778
2019,2,11140,17,80~84세,2954
2019,2,11140,18,85~89세,1484
2019,2,11140,19,90~94세,580
2019,2,11140,20,95~99세,194
2019,2,11140,21,100세 이상,187
2019,2,11170,1,0~4세,7555
2019,2,11170,2,5~9세,8263
2019,2,11170,3,10~14세,8053
2019,2,11170,4,15~19세,9804
2019,2,11170,5,20~24세,15226
2019,2,11170,6,25~29세,20598
2019,2,11170,7,30~34세,20462
2019,2,11170,8,35~39세,21902
2019,2,11170,9,40~44세,18354
2019,2,11170,10,45~49세,21408
2019,2,11170,11,50~54세,19405
2019,2,11170,12,55~59세,19162
2019,2,11170,13,60~64세,16618
2019,2,11170,14,65~69세,11213
2019,2,11170,15,70~74세,9166
2019,2,11170,16,75~79세,8052
2019,2,11170,17,80~84세,5430
2019,2,11170,18,85~89세,2572
2019,2,11170,19,90~94세,1089
2019,2,11170,20,95~99세,387
2019,2,11170,21,100세 이상,350
2019,2,11200,1,0~4세,11767
2019,2,11200,2,5~9세,11018
2019,2,11200,3,10~14세,9940
2019,2,11200,4,15~19세,12771
2019,2,11200,5,20~24세,22766
2019,2,11200,6,25~29세,26975
2019,2,11200,7,30~34세,25523
2019,2,11200,8,35~39세,27941
2019,2,11200,9,40~44세,23092
2019,2,11200,10,45~49세,26209
2019,2,11200,11,50~54세,25059
2019,2,11200,12,55~59세,25296
2019,2,11200,13,60~64세,21264
2019,2,11200,14,65~69세,13992
2019,2,11200,15,70~74세,11106
2019,2,11200,16,75~79세,9171
2019,2,11200,17,80~84세,5444
2019,2,11200,18,85~89세,2335
2019,2,11200,19,90~94세,824
2019,2,11200,20,95~99세,259
2019,2,11200,21,100세 이상,239
2019,2,11215,1,0~4세,10839
2019,2,11215,2,5~9세,12247
2019,2,11215,3,10~14세,12756
2019,2,11215,4,15~19세,16419
2019,2,11215,5,20~24세,30234
2019,2,11215,6,25~29세,37093
2019,2,11215,7,30~34세,31246
2019,2,11215,8,35~39세,30674
2019,2,11215,9,40~44세,26234
2019,2,11215,10,45~49세,30919
2019,2,11215,11,50~54세,29686
2019,2,11215,12,55~59세,29781
2019,2,11215,13,60~64세,24569
2019,2,11215,14,65~69세,15751
2019,2,11215,15,70~74세,12265
2019,2,11215,16,75~79세,9487
2019,2,11215,17,80~84세,5532
2019,2,11215,18,85~89세,2383
2019,2,11215,19,90~94세,890
2019,2,11215,20,95~99세,269
2019,2,11215,21,100세 이상,196
2019,2,11230,1,0~4세,10976
2019,2,11230,2,5~9세,11862
2019,2,11230,3,10~14세,11411
2019,2,11230,4,15~19세,15583
2019,2,11230,5,20~24세,32654
2019,2,11230,6,25~29세,32025
2019,2,11230,7,30~34세,25602
2019,2,11230,8,35~39세,28460
2019,2,11230,9,40~44세,25117
2019,2,11230,10,45~49세,28874
2019,2,11230,11,50~54세,27832
2019,2,11230,12,55~59세,28630
2019,2,11230,13,60~64세,25997
2019,2,11230,14,65~69세,18378
2019,2,11230,15,70~74세,15005
2019,2,11230,16,75~79세,12575
2019,2,11230,17,80~84세,7276
2019,2,11230,18,85~89세,3104
2019,2,11230,19,90~94세,1100
2019,2,11230,20,95~99세,375
2019,2,11230,21,100세 이상,265
2019,2,11260,1,0~4세,12475
2019,2,11260,2,5~9세,13394
2019,2,11260,3,10~14세,12913
2019,2,11260,4,15~19세,16800
2019,2,11260,5,20~24세,25927
2019,2,11260,6,25~29세,32118
2019,2,11260,7,30~34세,29595
2019,2,11260,8,35~39세,32505
2019,2,11260,9,40~44세,27570
2019,2,11260,10,45~49세,33637
2019,2,11260,11,50~54세,35188
2019,2,11260,12,55~59세,37667
2019,2,11260,13,60~64세,32180
2019,2,11260,14,65~69세,21787
2019,2,11260,15,70~74세,16865
2019,2,11260,16,75~79세,13037
2019,2,11260,17,80~84세,7273
2019,2,11260,18,85~89세,3088
2019,2,11260,19,90~94세,1121
2019,2,11260,20,95~99세,318
2019,2,11260,21,100세 이상,181
2019,2,11290,1,0~4세,13980
2019,2,11290,2,5~9세,17429
2019,2,11290,3,10~14세,17933
2019,2,11290,4,15~19세,22712
2019,2,11290,5,20~24세,36620
2019,2,11290,6,25~29세,35543
2019,2,11290,7,30~34세,29334
2019,2,11290,8,35~39세,34500
2019,2,11290,9,40~44세,33061
2019,2,11290,10,45~49세,40838
2019,2,11290,11,50~54세,35660
2019,2,11290,12,55~59세,34685
2019,2,11290,13,60~64세,30656
2019,2,11290,14,65~69세,21544
2019,2,11290,15,70~74세,17752
2019,2,11290,16,75~79세,15071
2019,2,11290,17,80~84세,9023
2019,2,11290,18,85~89세,3794
2019,2,11290,19,90~94세,1403
2019,2,11290,20,95~99세,400
2019,2,11290,21,100세 이상,354
2019,2,11305,1,0~4세,8127
2019,2,11305,2,5~9세,10038
2019,2,11305,3,10~14세,10549
2019,2,11305,4,15~19세,14060
2019,2,11305,5,20~24세,21180
2019,2,11305,6,25~29세,23377
2019,2,11305,7,30~34세,19694
2019,2,11305,8,35~39세,23172
2019,2,11305,9,40~44세,22293
2019,2,11305,10,45~49세,27796
2019,2,11305,11,50~54세,26776
2019,2,11305,12,55~59세,27863
2019,2,11305,13,60~64세,25263
2019,2,11305,14,65~69세,18291
2019,2,11305,15,70~74세,15956
2019,2,11305,16,75~79세,13276
2019,2,11305,17,80~84세,7287
2019,2,11305,18,85~89세,2793
2019,2,11305,19,90~94세,1041
2019,2,11305,20,95~99세,315
2019,2,11305,21,100세 이상,230
2019,2,11320,1,0~4세,9725
2019,2,11320,2,5~9세,11800
2019,2,11320,3,10~14세,12223
2019,2,11320,4,15~19세,16476
2019,2,11320,5,20~24세,22442
2019,2,11320,6,25~29세,23835
2019,2,11320,7,30~34세,20623
2019,2,11320,8,35~39세,24557
2019,2,11320,9,40~44세,22959
2019,2,11320,10,45~49세,29490
2019,2,11320,11,50~54세,29073
2019,2,11320,12,55~59세,30513
2019,2,11320,13,60~64세,27918
2019,2,11320,14,65~69세,18495
2019,2,11320,15,70~74세,14549
2019,2,11320,16,75~79세,12174
2019,2,11320,17,80~84세,7126
2019,2,11320,18,85~89세,3349
2019,2,11320,19,90~94세,1200
2019,2,11320,20,95~99세,323
2019,2,11320,21,100세 이상,151
2019,2,11350,1,0~4세,16263
2019,2,11350,2,5~9세,20753
2019,2,11350,3,10~14세,25241
2019,2,11350,4,15~19세,33595
2019,2,11350,5,20~24세,41209
2019,2,11350,6,25~29세,36355
2019,2,11350,7,30~34세,31448
2019,2,11350,8,35~39세,38618
2019,2,11350,9,40~44세,39995
2019,2,11350,10,45~49세,52085
2019,2,11350,11,50~54세,46206
2019,2,11350,12,55~59세,43734
2019,2,11350,13,60~64세,38055
2019,2,11350,14,65~69세,25646
2019,2,11350,15,70~74세,19731
2019,2,11350,16,75~79세,16179
2019,2,11350,17,80~84세,10247
2019,2,11350,18,85~89세,4838
2019,2,11350,19,90~94세,1667
2019,2,11350,20,95~99세,478
2019,2,11350,21,100세 이상,260
2019,2,11380,1,0~4세,15311
2019,2,11380,2,5~9세,17665
2019,2,11380,3,10~14세,18556
2019,2,11380,4,15~19세,23531
2019,2,11380,5,20~24세,30932
2019,2,11380,6,25~29세,36037
2019,2,11380,7,30~34세,32758
2019,2,11380,8,35~39세,39662
2019,2,11380,9,40~44세,36513
2019,2,11380,10,45~49세,43542
2019,2,11380,11,50~54세,39324
2019,2,11380,12,55~59세,39826
2019,2,11380,13,60~64세,35346
2019,2,11380,14,65~69세,25136
2019,2,11380,15,70~74세,20769
2019,2,11380,16,75~79세,17048
2019,2,11380,17,80~84세,9964
2019,2,11380,18,85~89세,4034
2019,2,11380,19,90~94세,1513
2019,2,11380,20,95~99세,432
2019,2,11380,21,100세 이상,386
2019,2,11410,1,0~4세,10011
2019,2,11410,2,5~9세,11187
2019,2,11410,3,10~14세,11093
2019,2,11410,4,15~19세,15019
